,birth,household,id,age,routine_id,sex_F,sex_M,appliance_id_1,appliance_id_2,appliance_id_3,appliance_id_4,appliance_id_5,appliance_id_6,appliance_id_7,appliance_id_8,appliance_id_9
1447,19680807,2,290,54.0,77,1,0,1,0,0,0,0,0,1,0,0
1448,19680807,2,290,54.0,76,1,0,0,0,0,1,1,0,0,0,1
1449,19680807,2,290,54.0,69,1,0,0,0,0,0,0,1,0,0,1
1450,19821207,3,291,40.0,89,1,0,1,0,0,0,1,0,0,0,0
1451,19821207,3,291,40.0,95,1,0,0,0,1,0,0,0,0,1,0
1452,19821207,3,291,40.0,82,1,0,1,0,0,0,0,1,0,1,0
1453,19821207,3,291,40.0,104,1,0,0,0,0,0,0,0,1,0,1
1454,19821207,3,291,40.0,66,1,0,0,0,0,0,1,0,0,0,1
1455,19540306,1,292,68.0,5,1,0,1,0,0,1,0,1,0,1,0
1456,19540306,1,292,68.0,35,1,0,0,0,0,0,0,0,0,1,0
1457,19540306,1,292,68.0,62,1,0,0,0,0,1,0,0,0,0,1
1458,19540306,1,292,68.0,94,1,0,0,1,0,0,0,0,1,0,0
1459,19540306,1,292,68.0,15,1,0,0,0,0,1,1,0,0,0,1
1460,19880117,1,293,34.0,62,1,0,0,0,0,1,0,0,0,0,1
1461,19880117,1,293,34.0,45,1,0,0,1,1,0,0,0,0,0,0
1462,19880117,1,293,34.0,37,1,0,1,1,0,0,0,0,0,0,0
1463,19880117,1,293,34.0,88,1,0,1,0,0,1,0,0,0,0,0
1464,19880117,1,293,34.0,63,1,0,0,0,0,0,1,1,0,0,0
1465,19960117,1,294,26.0,23,1,0,0,1,1,0,0,0,0,1,0
1466,19960117,1,294,26.0,25,1,0,0,1,1,0,0,0,0,1,0
1467,19960117,1,294,26.0,31,1,0,0,0,0,1,0,0,0,0,0
1468,19960117,1,294,26.0,14,1,0,0,0,1,0,0,0,0,1,0
1469,19960117,1,294,26.0,93,1,0,0,1,1,0,0,0,0,0,0
1470,19760908,1,295,46.0,38,1,0,1,0,1,0,0,0,0,0,0
1471,19760908,1,295,46.0,1,1,0,0,1,1,0,0,0,0,1,0
1472,19760908,1,295,46.0,29,1,0,0,1,0,0,0,0,0,0,0
1473,19760908,1,295,46.0,54,1,0,0,0,1,0,0,1,0,0,0
1474,19760908,1,295,46.0,98,1,0,0,0,0,0,1,1,0,0,0
1475,19661030,2,296,56.0,11,1,0,1,0,1,0,0,0,1,1,0
1476,19661030,2,296,56.0,101,1,0,0,0,0,0,0,1,0,1,0
1477,19661030,2,296,56.0,7,1,0,1,0,0,0,0,1,0,1,0
1478,19661030,2,296,56.0,59,1,0,0,0,0,1,0,1,0,0,0
1479,19661030,2,296,56.0,26,1,0,0,0,0,0,0,1,0,1,0
1480,19670908,1,297,55.0,40,1,0,1,0,0,0,1,0,0,0,0
1481,19670908,1,297,55.0,27,1,0,0,0,0,0,0,0,1,1,0
1482,19670908,1,297,55.0,3,1,0,0,0,0,1,1,0,0,0,1
1483,19670908,1,297,55.0,30,1,0,0,0,1,0,0,0,0,0,0
1484,19670908,1,297,55.0,8,1,0,1,0,0,0,0,0,1,0,1
1485,19670721,2,298,55.0,83,1,0,1,0,0,0,0,1,1,1,0
1486,19670721,2,298,55.0,66,1,0,0,0,0,0,1,0,0,0,1
1487,19670721,2,298,55.0,53,1,0,0,0,1,0,1,0,0,0,0
1488,19670721,2,298,55.0,14,1,0,0,0,1,0,0,0,0,1,0
1489,19670721,2,298,55.0,54,1,0,0,0,1,0,0,1,0,0,0
1490,19741104,1,299,48.0,26,1,0,0,0,0,0,0,1,0,1,0
1491,19741104,1,299,48.0,97,1,0,0,0,0,1,0,0,1,0,0
1492,19741104,1,299,48.0,54,1,0,0,0,1,0,0,1,0,0,0
1493,19741104,1,299,48.0,80,1,0,1,1,1,0,0,0,0,1,0
1494,19741104,1,299,48.0,79,1,0,1,0,0,1,0,1,0,1,0
1495,19751028,2,300,47.0,48,1,0,0,1,0,0,0,1,0,0,0
1496,19751028,2,300,47.0,75,1,0,0,0,0,0,0,0,1,1,0
1497,19751028,2,300,47.0,74,1,0,0,0,0,0,0,0,1,1,0
1498,19751028,2,300,47.0,76,1,0,0,0,0,1,1,0,0,0,1
1499,19751028,2,300,47.0,55,1,0,0,0,1,0,0,0,1,0,0
1500,19801116,1,301,42.0,71,1,0,0,0,0,0,0,0,1,0,1
1501,19801116,1,301,42.0,58,1,0,0,0,0,1,1,0,0,0,0
1502,19801116,1,301,42.0,86,1,0,0,0,1,0,0,0,0,1,0
1503,19801116,1,301,42.0,52,1,0,0,0,1,1,0,0,0,0,0
1504,19801116,1,301,42.0,91,1,0,1,0,0,0,0,0,1,0,0
1505,19520207,4,302,70.0,62,1,0,0,0,0,1,0,0,0,0,1
1506,19520207,4,302,70.0,86,1,0,0,0,1,0,0,0,0,1,0
1507,19520207,4,302,70.0,18,1,0,0,0,0,0,0,1,0,1,0
1508,19520207,4,302,70.0,11,1,0,1,0,1,0,0,0,1,1,0
1509,19520207,4,302,70.0,48,1,0,0,1,0,0,0,1,0,0,0
1510,19670319,1,303,55.0,71,1,0,0,0,0,0,0,0,1,0,1
1511,19670319,1,303,55.0,93,1,0,0,1,1,0,0,0,0,0,0
1512,19670319,1,303,55.0,25,1,0,0,1,1,0,0,0,0,1,0
1513,19670319,1,303,55.0,43,1,0,1,0,0,0,0,0,0,1,0
1514,19670319,1,303,55.0,59,1,0,0,0,0,1,0,1,0,0,0
1515,19800328,1,304,42.0,61,1,0,0,0,0,1,0,0,0,1,0
1516,19800328,1,304,42.0,103,1,0,0,0,0,0,0,0,1,1,0
1517,19800328,1,304,42.0,75,1,0,0,0,0,0,0,0,1,1,0
1518,19800328,1,304,42.0,34,1,0,0,0,0,0,0,0,1,0,0
1519,19800328,1,304,42.0,90,1,0,1,1,0,0,0,0,0,0,0
1520,19800224,3,305,42.0,79,1,0,1,0,0,1,0,1,0,1,0
1521,19800224,3,305,42.0,20,1,0,0,0,0,1,0,1,0,0,1
1522,19800224,3,305,42.0,13,1,0,0,0,1,0,0,0,0,1,0
1523,19800224,3,305,42.0,6,1,0,1,1,1,0,0,0,0,1,0
1524,19800224,3,305,42.0,54,1,0,0,0,1,0,0,1,0,0,0
1525,19971019,3,306,25.0,71,1,0,0,0,0,0,0,0,1,0,1
1526,19971019,3,306,25.0,11,1,0,1,0,1,0,0,0,1,1,0
1527,19971019,3,306,25.0,97,1,0,0,0,0,1,0,0,1,0,0
1528,19971019,3,306,25.0,102,1,0,0,0,0,0,0,1,0,0,1
1529,19971019,3,306,25.0,16,1,0,0,0,0,1,1,0,0,0,1
1530,19690617,3,307,53.0,26,1,0,0,0,0,0,0,1,0,1,0
1531,19690617,3,307,53.0,52,1,0,0,0,1,1,0,0,0,0,0
1532,19690617,3,307,53.0,33,1,0,0,0,0,0,0,1,0,0,0
1533,19690617,3,307,53.0,16,1,0,0,0,0,1,1,0,0,0,1
1534,19690617,3,307,53.0,4,1,0,1,0,0,0,0,0,1,0,0
1535,19750701,3,308,47.0,30,1,0,0,0,1,0,0,0,0,0,0
1536,19750701,3,308,47.0,58,1,0,0,0,0,1,1,0,0,0,0
1537,19750701,3,308,47.0,77,1,0,1,0,0,0,0,0,1,0,0
1538,19750701,3,308,47.0,91,1,0,1,0,0,0,0,0,1,0,0
1539,19750701,3,308,47.0,92,1,0,1,0,0,0,0,0,0,1,0
1540,19680426,3,309,54.0,11,1,0,1,0,1,0,0,0,1,1,0
1541,19680426,3,309,54.0,16,1,0,0,0,0,1,1,0,0,0,1
1542,19680426,3,309,54.0,86,1,0,0,0,1,0,0,0,0,1,0
1543,19680426,3,309,54.0,91,1,0,1,0,0,0,0,0,1,0,0
1544,19680426,3,309,54.0,77,1,0,1,0,0,0,0,0,1,0,0
1545,19750805,2,310,47.0,3,1,0,0,0,0,1,1,0,0,0,1
1546,19750805,2,310,47.0,87,1,0,1,0,0,0,0,0,1,0,0
1547,19750805,2,310,47.0,8,1,0,1,0,0,0,0,0,1,0,1
1548,19750805,2,310,47.0,55,1,0,0,0,1,0,0,0,1,0,0
1549,19750805,2,310,47.0,62,1,0,0,0,0,1,0,0,0,0,1
1550,19540425,4,311,68.0,53,1,0,0,0,1,0,1,0,0,0,0
1551,19540425,4,311,68.0,77,1,0,1,0,0,0,0,0,1,0,0
1552,19540425,4,311,68.0,88,1,0,1,0,0,1,0,0,0,0,0
1553,19540425,4,311,68.0,41,1,0,1,0,0,0,0,1,0,0,0
1554,19540425,4,311,68.0,74,1,0,0,0,0,0,0,0,1,1,0
1555,19980909,1,312,24.0,66,1,0,0,0,0,0,1,0,0,0,1
1556,19980909,1,312,24.0,19,1,0,0,0,0,0,0,1,0,1,0
1557,19980909,1,312,24.0,55,1,0,0,0,1,0,0,0,1,0,0
1558,19980909,1,312,24.0,95,1,0,0,0,1,0,0,0,0,1,0
1559,19980909,1,312,24.0,82,1,0,1,0,0,0,0,1,0,1,0
1560,19990509,4,313,23.0,27,1,0,0,0,0,0,0,0,1,1,0
1561,19990509,4,313,23.0,73,1,0,0,1,1,0,0,0,0,1,0
1562,19990509,4,313,23.0,53,1,0,0,0,1,0,1,0,0,0,0
1563,19990509,4,313,23.0,56,1,0,0,0,1,0,0,0,0,1,0
1564,19990509,4,313,23.0,37,1,0,1,1,0,0,0,0,0,0,0
1565,19910330,5,314,31.0,54,1,0,0,0,1,0,0,1,0,0,0
1566,19910330,5,314,31.0,8,1,0,1,0,0,0,0,0,1,0,1
1567,19910330,5,314,31.0,39,1,0,1,0,0,1,0,0,0,0,0
1568,19910330,5,314,31.0,90,1,0,1,1,0,0,0,0,0,0,0
1569,19910330,5,314,31.0,68,1,0,0,0,0,0,0,1,0,1,0
1570,19620826,2,315,60.0,86,1,0,0,0,1,0,0,0,0,1,0
1571,19620826,2,315,60.0,50,1,0,0,1,0,0,0,0,0,1,0
1572,19620826,2,315,60.0,60,1,0,0,0,0,1,0,0,1,0,0
1573,19620826,2,315,60.0,43,1,0,1,0,0,0,0,0,0,1,0
1574,19620826,2,315,60.0,47,1,0,0,1,0,0,1,0,0,0,0
1575,19740506,2,316,48.0,103,1,0,0,0,0,0,0,0,1,1,0
1576,19740506,2,316,48.0,36,1,0,0,0,0,0,0,0,0,0,1
1577,19740506,2,316,48.0,10,1,0,1,1,0,0,0,0,1,1,0
1578,19740506,2,316,48.0,100,1,0,0,0,0,0,0,1,1,0,0
1579,19740506,2,316,48.0,82,1,0,1,0,0,0,0,1,0,1,0
1580,19890701,1,317,33.0,56,1,0,0,0,1,0,0,0,0,1,0
1581,19890701,1,317,33.0,12,1,0,1,0,0,1,0,1,0,0,0
1582,19890701,1,317,33.0,23,1,0,0,1,1,0,0,0,0,1,0
1583,19890701,1,317,33.0,34,1,0,0,0,0,0,0,0,1,0,0
1584,19890701,1,317,33.0,87,1,0,1,0,0,0,0,0,1,0,0
1585,19641113,2,318,58.0,83,1,0,1,0,0,0,0,1,1,1,0
1586,19641113,2,318,58.0,43,1,0,1,0,0,0,0,0,0,1,0
1587,19641113,2,318,58.0,49,1,0,0,1,0,0,0,0,1,0,0
1588,19641113,2,318,58.0,77,1,0,1,0,0,0,0,0,1,0,0
1589,19641113,2,318,58.0,53,1,0,0,0,1,0,1,0,0,0,0
1590,19551013,3,319,67.0,9,1,0,1,0,0,0,0,0,1,1,0
1591,19551013,3,319,67.0,46,1,0,0,1,0,1,0,0,0,0,0
1592,19551013,3,319,67.0,32,1,0,0,0,0,0,1,0,0,0,0
1593,19551013,3,319,67.0,41,1,0,1,0,0,0,0,1,0,0,0
1594,19551013,3,319,67.0,11,1,0,1,0,1,0,0,0,1,1,0
1595,19910501,5,320,31.0,11,1,0,1,0,1,0,0,0,1,1,0
1596,19910501,5,320,31.0,57,1,0,0,0,1,0,0,0,0,0,1
1597,19910501,5,320,31.0,87,1,0,1,0,0,0,0,0,1,0,0
1598,19910501,5,320,31.0,73,1,0,0,1,1,0,0,0,0,1,0
1599,19910501,5,320,31.0,61,1,0,0,0,0,1,0,0,0,1,0
1600,19550311,1,321,67.0,12,1,0,1,0,0,1,0,1,0,0,0
1601,19550311,1,321,67.0,37,1,0,1,1,0,0,0,0,0,0,0
1602,19550311,1,321,67.0,48,1,0,0,1,0,0,0,1,0,0,0
1603,19550311,1,321,67.0,30,1,0,0,0,1,0,0,0,0,0,0
1604,19550311,1,321,67.0,53,1,0,0,0,1,0,1,0,0,0,0
1605,19490519,4,322,73.0,5,1,0,1,0,0,1,0,1,0,1,0
1606,19490519,4,322,73.0,97,1,0,0,0,0,1,0,0,1,0,0
1607,19490519,4,322,73.0,81,1,0,1,0,0,0,0,1,0,1,0
1608,19490519,4,322,73.0,9,1,0,1,0,0,0,0,0,1,1,0
1609,19490519,4,322,73.0,101,1,0,0,0,0,0,0,1,0,1,0
1610,19510726,2,323,71.0,37,1,0,1,1,0,0,0,0,0,0,0
1611,19510726,2,323,71.0,43,1,0,1,0,0,0,0,0,0,1,0
1612,19510726,2,323,71.0,38,1,0,1,0,1,0,0,0,0,0,0
1613,19510726,2,323,71.0,80,1,0,1,1,1,0,0,0,0,1,0
1614,19510726,2,323,71.0,6,1,0,1,1,1,0,0,0,0,1,0
1615,19560827,2,324,66.0,27,1,0,0,0,0,0,0,0,1,1,0
1616,19560827,2,324,66.0,86,1,0,0,0,1,0,0,0,0,1,0
1617,19560827,2,324,66.0,21,1,0,0,0,0,1,0,1,0,0,1
1618,19560827,2,324,66.0,62,1,0,0,0,0,1,0,0,0,0,1
1619,19560827,2,324,66.0,101,1,0,0,0,0,0,0,1,0,1,0
1620,19910510,3,325,31.0,101,1,0,0,0,0,0,0,1,0,1,0
1621,19910510,3,325,31.0,40,1,0,1,0,0,0,1,0,0,0,0
1622,19910510,3,325,31.0,2,1,0,0,0,0,0,0,0,1,1,0
1623,19910510,3,325,31.0,22,1,0,0,0,0,1,1,0,0,0,0
1624,19910510,3,325,31.0,85,1,0,1,0,0,0,0,0,1,0,1
1625,19741111,3,326,48.0,10,1,0,1,1,0,0,0,0,1,1,0
1626,19741111,3,326,48.0,65,1,0,0,0,0,0,1,0,0,1,0
1627,19741111,3,326,48.0,18,1,0,0,0,0,0,0,1,0,1,0
1628,19741111,3,326,48.0,11,1,0,1,0,1,0,0,0,1,1,0
1629,19741111,3,326,48.0,9,1,0,1,0,0,0,0,0,1,1,0
1630,20010507,2,327,21.0,19,1,0,0,0,0,0,0,1,0,1,0
1631,20010507,2,327,21.0,69,1,0,0,0,0,0,0,1,0,0,1
1632,20010507,2,327,21.0,10,1,0,1,1,0,0,0,0,1,1,0
1633,20010507,2,327,21.0,91,1,0,1,0,0,0,0,0,1,0,0
1634,20010507,2,327,21.0,101,1,0,0,0,0,0,0,1,0,1,0
1635,19730811,1,328,49.0,93,1,0,0,1,1,0,0,0,0,0,0
1636,19730811,1,328,49.0,73,1,0,0,1,1,0,0,0,0,1,0
1637,19730811,1,328,49.0,102,1,0,0,0,0,0,0,1,0,0,1
1638,19730811,1,328,49.0,37,1,0,1,1,0,0,0,0,0,0,0
1639,19730811,1,328,49.0,44,1,0,1,0,0,0,0,0,0,0,1
1640,19551027,2,329,67.0,82,1,0,1,0,0,0,0,1,0,1,0
1641,19551027,2,329,67.0,9,1,0,1,0,0,0,0,0,1,1,0
1642,19551027,2,329,67.0,2,1,0,0,0,0,0,0,0,1,1,0
1643,19551027,2,329,67.0,59,1,0,0,0,0,1,0,1,0,0,0
1644,19551027,2,329,67.0,56,1,0,0,0,1,0,0,0,0,1,0
1645,19930604,4,330,29.0,87,1,0,1,0,0,0,0,0,1,0,0
1646,19930604,4,330,29.0,32,1,0,0,0,0,0,1,0,0,0,0
1647,19930604,4,330,29.0,19,1,0,0,0,0,0,0,1,0,1,0
1648,19930604,4,330,29.0,7,1,0,1,0,0,0,0,1,0,1,0
1649,19930604,4,330,29.0,31,1,0,0,0,0,1,0,0,0,0,0
1650,19760721,2,331,46.0,25,1,0,0,1,1,0,0,0,0,1,0
1651,19760721,2,331,46.0,73,1,0,0,1,1,0,0,0,0,1,0
1652,19760721,2,331,46.0,10,1,0,1,1,0,0,0,0,1,1,0
1653,19760721,2,331,46.0,28,1,0,1,0,0,0,0,0,0,0,0
1654,19760721,2,331,46.0,64,1,0,0,0,0,0,1,0,1,0,0
1655,19820420,1,332,40.0,8,1,0,1,0,0,0,0,0,1,0,1
1656,19820420,1,332,40.0,67,1,0,0,0,0,0,0,1,1,0,0
1657,19820420,1,332,40.0,13,1,0,0,0,1,0,0,0,0,1,0
1658,19820420,1,332,40.0,12,1,0,1,0,0,1,0,1,0,0,0
1659,19820420,1,332,40.0,60,1,0,0,0,0,1,0,0,1,0,0
1660,19570401,3,333,65.0,16,1,0,0,0,0,1,1,0,0,0,1
1661,19570401,3,333,65.0,73,1,0,0,1,1,0,0,0,0,1,0
1662,19570401,3,333,65.0,48,1,0,0,1,0,0,0,1,0,0,0
1663,19570401,3,333,65.0,12,1,0,1,0,0,1,0,1,0,0,0
1664,19570401,3,333,65.0,44,1,0,1,0,0,0,0,0,0,0,1
1665,19800410,1,334,42.0,80,1,0,1,1,1,0,0,0,0,1,0
1666,19800410,1,334,42.0,52,1,0,0,0,1,1,0,0,0,0,0
1667,19800410,1,334,42.0,32,1,0,0,0,0,0,1,0,0,0,0
1668,19800410,1,334,42.0,87,1,0,1,0,0,0,0,0,1,0,0
1669,19800410,1,334,42.0,45,1,0,0,1,1,0,0,0,0,0,0
1670,19580216,3,335,64.0,10,1,0,1,1,0,0,0,0,1,1,0
1671,19580216,3,335,64.0,50,1,0,0,1,0,0,0,0,0,1,0
1672,19580216,3,335,64.0,93,1,0,0,1,1,0,0,0,0,0,0
1673,19580216,3,335,64.0,43,1,0,1,0,0,0,0,0,0,1,0
1674,19580216,3,335,64.0,24,1,0,0,1,1,0,0,0,0,1,0
1675,19831108,1,336,39.0,57,1,0,0,0,1,0,0,0,0,0,1
1676,19831108,1,336,39.0,62,1,0,0,0,0,1,0,0,0,0,1
1677,19831108,1,336,39.0,61,1,0,0,0,0,1,0,0,0,1,0
1678,19831108,1,336,39.0,97,1,0,0,0,0,1,0,0,1,0,0
1679,19831108,1,336,39.0,48,1,0,0,1,0,0,0,1,0,0,0
1680,19790904,4,337,43.0,16,1,0,0,0,0,1,1,0,0,0,1
1681,19790904,4,337,43.0,80,1,0,1,1,1,0,0,0,0,1,0
1682,19790904,4,337,43.0,56,1,0,0,0,1,0,0,0,0,1,0
1683,19790904,4,337,43.0,50,1,0,0,1,0,0,0,0,0,1,0
1684,19790904,4,337,43.0,48,1,0,0,1,0,0,0,1,0,0,0
1685,19661119,2,338,56.0,92,1,0,1,0,0,0,0,0,0,1,0
1686,19661119,2,338,56.0,12,1,0,1,0,0,1,0,1,0,0,0
1687,19661119,2,338,56.0,100,1,0,0,0,0,0,0,1,1,0,0
1688,19661119,2,338,56.0,9,1,0,1,0,0,0,0,0,1,1,0
1689,19661119,2,338,56.0,18,1,0,0,0,0,0,0,1,0,1,0
1690,19510404,2,339,71.0,51,1,0,0,1,0,0,0,0,0,0,1
1691,19510404,2,339,71.0,52,1,0,0,0,1,1,0,0,0,0,0
1692,19510404,2,339,71.0,32,1,0,0,0,0,0,1,0,0,0,0
1693,19510404,2,339,71.0,66,1,0,0,0,0,0,1,0,0,0,1
1694,19510404,2,339,71.0,101,1,0,0,0,0,0,0,1,0,1,0
1695,19871208,1,340,35.0,15,1,0,0,0,0,1,1,0,0,0,1
1696,19871208,1,340,35.0,74,1,0,0,0,0,0,0,0,1,1,0
1697,19871208,1,340,35.0,38,1,0,1,0,1,0,0,0,0,0,0
1698,19871208,1,340,35.0,60,1,0,0,0,0,1,0,0,1,0,0
1699,19871208,1,340,35.0,34,1,0,0,0,0,0,0,0,1,0,0
1700,19650209,1,341,57.0,48,1,0,0,1,0,0,0,1,0,0,0
1701,19650209,1,341,57.0,61,1,0,0,0,0,1,0,0,0,1,0
1702,19650209,1,341,57.0,97,1,0,0,0,0,1,0,0,1,0,0
1703,19650209,1,341,57.0,35,1,0,0,0,0,0,0,0,0,1,0
1704,19650209,1,341,57.0,102,1,0,0,0,0,0,0,1,0,0,1
1705,20010206,2,342,21.0,13,1,0,0,0,1,0,0,0,0,1,0
1706,20010206,2,342,21.0,5,1,0,1,0,0,1,0,1,0,1,0
1707,20010206,2,342,21.0,27,1,0,0,0,0,0,0,0,1,1,0
1708,20010206,2,342,21.0,73,1,0,0,1,1,0,0,0,0,1,0
1709,20010206,2,342,21.0,87,1,0,1,0,0,0,0,0,1,0,0
1710,19691227,2,343,53.0,23,1,0,0,1,1,0,0,0,0,1,0
1711,19691227,2,343,53.0,0,1,0,0,0,0,1,0,1,0,1,0
1712,19691227,2,343,53.0,65,1,0,0,0,0,0,1,0,0,1,0
1713,19691227,2,343,53.0,77,1,0,1,0,0,0,0,0,1,0,0
1714,19691227,2,343,53.0,51,1,0,0,1,0,0,0,0,0,0,1
1715,19910626,4,344,31.0,20,1,0,0,0,0,1,0,1,0,0,1
1716,19910626,4,344,31.0,11,1,0,1,0,1,0,0,0,1,1,0
1717,19910626,4,344,31.0,101,1,0,0,0,0,0,0,1,0,1,0
1718,19910626,4,344,31.0,19,1,0,0,0,0,0,0,1,0,1,0
1719,19910626,4,344,31.0,48,1,0,0,1,0,0,0,1,0,0,0
1720,19671207,2,345,55.0,56,1,0,0,0,1,0,0,0,0,1,0
1721,19671207,2,345,55.0,89,1,0,1,0,0,0,1,0,0,0,0
1722,19671207,2,345,55.0,39,1,0,1,0,0,1,0,0,0,0,0
1723,19671207,2,345,55.0,33,1,0,0,0,0,0,0,1,0,0,0
1724,19671207,2,345,55.0,76,1,0,0,0,0,1,1,0,0,0,1
1725,19900704,4,346,32.0,76,1,0,0,0,0,1,1,0,0,0,1
1726,19900704,4,346,32.0,88,1,0,1,0,0,1,0,0,0,0,0
1727,19900704,4,346,32.0,104,1,0,0,0,0,0,0,0,1,0,1
1728,19900704,4,346,32.0,59,1,0,0,0,0,1,0,1,0,0,0
1729,19900704,4,346,32.0,100,1,0,0,0,0,0,0,1,1,0,0
1730,19560112,1,347,66.0,25,1,0,0,1,1,0,0,0,0,1,0
1731,19560112,1,347,66.0,36,1,0,0,0,0,0,0,0,0,0,1
1732,19560112,1,347,66.0,58,1,0,0,0,0,1,1,0,0,0,0
1733,19560112,1,347,66.0,64,1,0,0,0,0,0,1,0,1,0,0
1734,19560112,1,347,66.0,27,1,0,0,0,0,0,0,0,1,1,0
1735,19590929,2,348,63.0,82,1,0,1,0,0,0,0,1,0,1,0
1736,19590929,2,348,63.0,50,1,0,0,1,0,0,0,0,0,1,0
1737,19590929,2,348,63.0,87,1,0,1,0,0,0,0,0,1,0,0
1738,19590929,2,348,63.0,24,1,0,0,1,1,0,0,0,0,1,0
1739,19590929,2,348,63.0,88,1,0,1,0,0,1,0,0,0,0,0
1740,19950310,1,349,27.0,5,1,0,1,0,0,1,0,1,0,1,0
1741,19950310,1,349,27.0,92,1,0,1,0,0,0,0,0,0,1,0
1742,19950310,1,349,27.0,103,1,0,0,0,0,0,0,0,1,1,0
1743,19950310,1,349,27.0,48,1,0,0,1,0,0,0,1,0,0,0
1744,19950310,1,349,27.0,23,1,0,0,1,1,0,0,0,0,1,0
1745,19600401,1,350,62.0,83,1,0,1,0,0,0,0,1,1,1,0
1746,19600401,1,350,62.0,27,1,0,0,0,0,0,0,0,1,1,0
1747,19600401,1,350,62.0,13,1,0,0,0,1,0,0,0,0,1,0
1748,19600401,1,350,62.0,38,1,0,1,0,1,0,0,0,0,0,0
1749,19600401,1,350,62.0,30,1,0,0,0,1,0,0,0,0,0,0
1750,19870529,2,351,35.0,104,1,0,0,0,0,0,0,0,1,0,1
1751,19870529,2,351,35.0,6,1,0,1,1,1,0,0,0,0,1,0
1752,19870529,2,351,35.0,41,1,0,1,0,0,0,0,1,0,0,0
1753,19870529,2,351,35.0,74,1,0,0,0,0,0,0,0,1,1,0
1754,19870529,2,351,35.0,55,1,0,0,0,1,0,0,0,1,0,0
1755,19780405,1,352,44.0,21,1,0,0,0,0,1,0,1,0,0,1
1756,19780405,1,352,44.0,77,1,0,1,0,0,0,0,0,1,0,0
1757,19780405,1,352,44.0,91,1,0,1,0,0,0,0,0,1,0,0
1758,19780405,1,352,44.0,2,1,0,0,0,0,0,0,0,1,1,0
1759,19780405,1,352,44.0,65,1,0,0,0,0,0,1,0,0,1,0
1760,19870228,1,353,35.0,11,1,0,1,0,1,0,0,0,1,1,0
1761,19870228,1,353,35.0,19,1,0,0,0,0,0,0,1,0,1,0
1762,19870228,1,353,35.0,86,1,0,0,0,1,0,0,0,0,1,0
1763,19870228,1,353,35.0,66,1,0,0,0,0,0,1,0,0,0,1
1764,19870228,1,353,35.0,55,1,0,0,0,1,0,0,0,1,0,0
1765,19611114,2,354,61.0,76,1,0,0,0,0,1,1,0,0,0,1
1766,19611114,2,354,61.0,2,1,0,0,0,0,0,0,0,1,1,0
1767,19611114,2,354,61.0,99,1,0,0,0,0,0,1,0,0,0,1
1768,19611114,2,354,61.0,33,1,0,0,0,0,0,0,1,0,0,0
1769,19611114,2,354,61.0,44,1,0,1,0,0,0,0,0,0,0,1
1770,19931013,2,355,29.0,9,1,0,1,0,0,0,0,0,1,1,0
1771,19931013,2,355,29.0,59,1,0,0,0,0,1,0,1,0,0,0
1772,19931013,2,355,29.0,37,1,0,1,1,0,0,0,0,0,0,0
1773,19931013,2,355,29.0,96,1,0,0,0,0,1,0,1,0,0,0
1774,19931013,2,355,29.0,32,1,0,0,0,0,0,1,0,0,0,0
1775,20021211,1,356,20.0,41,1,0,1,0,0,0,0,1,0,0,0
1776,20021211,1,356,20.0,79,1,0,1,0,0,1,0,1,0,1,0
1777,20021211,1,356,20.0,35,1,0,0,0,0,0,0,0,0,1,0
1778,20021211,1,356,20.0,2,1,0,0,0,0,0,0,0,1,1,0
1779,20021211,1,356,20.0,57,1,0,0,0,1,0,0,0,0,0,1
1780,19580714,3,357,64.0,60,1,0,0,0,0,1,0,0,1,0,0
1781,19580714,3,357,64.0,68,1,0,0,0,0,0,0,1,0,1,0
1782,19580714,3,357,64.0,79,1,0,1,0,0,1,0,1,0,1,0
1783,19580714,3,357,64.0,3,1,0,0,0,0,1,1,0,0,0,1
1784,19580714,3,357,64.0,73,1,0,0,1,1,0,0,0,0,1,0
1785,19970425,3,358,25.0,33,1,0,0,0,0,0,0,1,0,0,0
1786,19970425,3,358,25.0,49,1,0,0,1,0,0,0,0,1,0,0
1787,19970425,3,358,25.0,72,1,0,0,0,0,0,0,0,0,1,1
1788,19970425,3,358,25.0,96,1,0,0,0,0,1,0,1,0,0,0
1789,19970425,3,358,25.0,98,1,0,0,0,0,0,1,1,0,0,0
1790,19730916,1,359,49.0,101,1,0,0,0,0,0,0,1,0,1,0
1791,19730916,1,359,49.0,24,1,0,0,1,1,0,0,0,0,1,0
1792,19730916,1,359,49.0,43,1,0,1,0,0,0,0,0,0,1,0
1793,19730916,1,359,49.0,84,1,0,1,0,0,0,0,0,1,0,1
1794,19730916,1,359,49.0,78,1,0,1,0,0,0,0,0,1,0,0
1795,19690819,1,360,53.0,36,1,0,0,0,0,0,0,0,0,0,1
1796,19690819,1,360,53.0,44,1,0,1,0,0,0,0,0,0,0,1
1797,19690819,1,360,53.0,29,1,0,0,1,0,0,0,0,0,0,0
1798,19690819,1,360,53.0,8,1,0,1,0,0,0,0,0,1,0,1
1799,19690819,1,360,53.0,81,1,0,1,0,0,0,0,1,0,1,0
1800,19831013,4,361,39.0,22,1,0,0,0,0,1,1,0,0,0,0
1801,19831013,4,361,39.0,98,1,0,0,0,0,0,1,1,0,0,0
1802,19831013,4,361,39.0,55,1,0,0,0,1,0,0,0,1,0,0
