,birth,household,id,age,routine_id,sex_F,sex_M,appliance_1,appliance_2,appliance_3,appliance_4,appliance_5,appliance_6,appliance_7,appliance_8,appliance_9
1449,19680807,2,290,54.0,95,1,0,0,0,1,1,0,1,0,0,0
1450,19821207,3,291,40.0,147,1,0,1,1,0,0,0,0,1,1,0
1451,19821207,3,291,40.0,236,1,0,0,0,1,0,0,1,1,1,0
1452,19821207,3,291,40.0,136,1,0,1,1,0,1,0,1,0,0,0
1453,19821207,3,291,40.0,60,1,0,1,0,0,1,0,0,1,0,0
1454,19821207,3,291,40.0,175,1,0,1,0,0,0,1,1,1,0,0
1455,19540306,1,292,68.0,216,1,0,0,1,0,0,0,1,1,1,0
1456,19540306,1,292,68.0,47,1,0,1,1,0,0,1,0,0,0,0
1457,19540306,1,292,68.0,217,1,0,0,1,0,0,0,1,1,0,1
1458,19540306,1,292,68.0,228,1,0,0,0,1,1,0,0,1,0,1
1459,19540306,1,292,68.0,174,1,0,1,0,0,1,0,0,0,1,1
1460,19880117,1,293,34.0,174,1,0,1,0,0,1,0,0,0,1,1
1461,19880117,1,293,34.0,38,1,0,0,0,0,0,1,0,0,0,1
1462,19880117,1,293,34.0,17,1,0,0,1,1,0,0,0,0,0,0
1463,19880117,1,293,34.0,94,1,0,0,0,1,1,1,0,0,0,0
1464,19880117,1,293,34.0,172,1,0,1,0,0,1,0,0,1,1,0
1465,19960117,1,294,26.0,90,1,0,0,1,0,0,0,1,0,0,1
1466,19960117,1,294,26.0,241,1,0,0,0,0,1,1,1,0,1,0
1467,19960117,1,294,26.0,142,1,0,1,1,0,0,1,0,0,1,0
1468,19960117,1,294,26.0,64,1,0,1,0,0,0,1,0,1,0,0
1469,19960117,1,294,26.0,10,1,0,1,0,1,0,0,0,0,0,0
1470,19760908,1,295,46.0,230,1,0,0,0,1,0,1,1,1,0,0
1471,19760908,1,295,46.0,91,1,0,0,1,0,0,0,0,1,1,0
1472,19760908,1,295,46.0,250,1,0,0,0,0,0,1,1,1,1,0
1473,19760908,1,295,46.0,191,1,0,0,1,1,0,1,0,1,0,0
1474,19760908,1,295,46.0,26,1,0,0,0,1,0,0,1,0,0,0
1475,19661030,2,296,56.0,200,1,0,0,1,0,1,1,1,0,0,0
1476,19661030,2,296,56.0,232,1,0,0,0,1,0,1,1,0,0,1
1477,19661030,2,296,56.0,189,1,0,0,1,1,1,0,0,0,0,1
1478,19661030,2,296,56.0,221,1,0,0,0,1,1,1,0,1,0,0
1479,19661030,2,296,56.0,214,1,0,0,1,0,0,1,0,1,0,1
1480,19670908,1,297,55.0,193,1,0,0,1,1,0,1,0,0,0,1
1481,19670908,1,297,55.0,235,1,0,0,0,1,0,1,0,0,1,1
1482,19670908,1,297,55.0,113,1,0,0,0,0,1,0,1,1,0,0
1483,19670908,1,297,55.0,10,1,0,1,0,1,0,0,0,0,0,0
1484,19670908,1,297,55.0,240,1,0,0,0,0,1,1,1,1,0,0
1485,19670721,2,298,55.0,184,1,0,1,0,0,0,0,0,1,1,1
1486,19670721,2,298,55.0,94,1,0,0,0,1,1,1,0,0,0,0
1487,19670721,2,298,55.0,41,1,0,0,0,0,0,0,1,0,0,1
1488,19670721,2,298,55.0,5,1,0,0,0,0,0,0,1,0,0,0
1489,19670721,2,298,55.0,47,1,0,1,1,0,0,1,0,0,0,0
1490,19741104,1,299,48.0,130,1,0,1,1,1,0,1,0,0,0,0
1491,19741104,1,299,48.0,141,1,0,1,1,0,0,1,0,1,0,0
1492,19741104,1,299,48.0,227,1,0,0,0,1,1,0,0,1,1,0
1493,19741104,1,299,48.0,57,1,0,1,0,1,0,0,0,0,0,1
1494,19741104,1,299,48.0,11,1,0,1,0,0,1,0,0,0,0,0
1495,19751028,2,300,47.0,228,1,0,0,0,1,1,0,0,1,0,1
1496,19751028,2,300,47.0,238,1,0,0,0,1,0,0,1,0,1,1
1497,19751028,2,300,47.0,182,1,0,1,0,0,0,0,1,1,0,1
1498,19751028,2,300,47.0,144,1,0,1,1,0,0,0,1,1,0,0
1499,19751028,2,300,47.0,3,1,0,0,0,0,1,0,0,0,0,0
1500,19801116,1,301,42.0,234,1,0,0,0,1,0,1,0,1,0,1
1501,19801116,1,301,42.0,40,1,0,0,0,0,0,0,1,0,1,0
1502,19801116,1,301,42.0,228,1,0,0,0,1,1,0,0,1,0,1
1503,19801116,1,301,42.0,207,1,0,0,1,0,1,0,0,1,1,0
1504,19801116,1,301,42.0,199,1,0,0,1,1,0,0,0,0,1,1
1505,19520207,4,302,70.0,248,1,0,0,0,0,1,0,1,0,1,1
1506,19520207,4,302,70.0,91,1,0,0,1,0,0,0,0,1,1,0
1507,19520207,4,302,70.0,56,1,0,1,0,1,0,0,0,0,1,0
1508,19520207,4,302,70.0,121,1,0,0,0,0,0,1,1,0,0,1
1509,19520207,4,302,70.0,73,1,0,0,1,1,1,0,0,0,0,0
1510,19670319,1,303,55.0,25,1,0,0,0,1,0,1,0,0,0,0
1511,19670319,1,303,55.0,69,1,0,1,0,0,0,0,1,0,0,1
1512,19670319,1,303,55.0,132,1,0,1,1,1,0,0,0,1,0,0
1513,19670319,1,303,55.0,112,1,0,0,0,0,1,1,0,0,0,1
1514,19670319,1,303,55.0,155,1,0,1,0,1,0,1,1,0,0,0
1515,19800328,1,304,42.0,247,1,0,0,0,0,1,0,1,1,0,1
1516,19800328,1,304,42.0,188,1,0,0,1,1,1,0,0,0,1,0
1517,19800328,1,304,42.0,217,1,0,0,1,0,0,0,1,1,0,1
1518,19800328,1,304,42.0,172,1,0,1,0,0,1,0,0,1,1,0
1519,19800328,1,304,42.0,56,1,0,1,0,1,0,0,0,0,1,0
1520,19800224,3,305,42.0,168,1,0,1,0,0,1,1,0,0,0,1
1521,19800224,3,305,42.0,139,1,0,1,1,0,1,0,0,0,0,1
1522,19800224,3,305,42.0,167,1,0,1,0,0,1,1,0,0,1,0
1523,19800224,3,305,42.0,14,1,0,1,0,0,0,0,0,1,0,0
1524,19800224,3,305,42.0,241,1,0,0,0,0,1,1,1,0,1,0
1525,19971019,3,306,25.0,212,1,0,0,1,0,0,1,1,0,0,1
1526,19971019,3,306,25.0,100,1,0,0,0,1,0,1,0,1,0,0
1527,19971019,3,306,25.0,147,1,0,1,1,0,0,0,0,1,1,0
1528,19971019,3,306,25.0,84,1,0,0,1,0,0,1,1,0,0,0
1529,19971019,3,306,25.0,165,1,0,1,0,0,1,1,1,0,0,0
1530,19690617,3,307,53.0,172,1,0,1,0,0,1,0,0,1,1,0
1531,19690617,3,307,53.0,33,1,0,0,0,0,1,0,0,0,1,0
1532,19690617,3,307,53.0,226,1,0,0,0,1,1,0,1,0,0,1
1533,19690617,3,307,53.0,213,1,0,0,1,0,0,1,0,1,1,0
1534,19690617,3,307,53.0,246,1,0,0,0,0,1,0,1,1,1,0
1535,19750701,3,308,47.0,112,1,0,0,0,0,1,1,0,0,0,1
1536,19750701,3,308,47.0,27,1,0,0,0,1,0,0,0,1,0,0
1537,19750701,3,308,47.0,141,1,0,1,1,0,0,1,0,1,0,0
1538,19750701,3,308,47.0,14,1,0,1,0,0,0,0,0,1,0,0
1539,19750701,3,308,47.0,165,1,0,1,0,0,1,1,1,0,0,0
1540,19680426,3,309,54.0,141,1,0,1,1,0,0,1,0,1,0,0
1541,19680426,3,309,54.0,68,1,0,1,0,0,0,0,1,0,1,0
1542,19680426,3,309,54.0,171,1,0,1,0,0,1,0,1,0,0,1
1543,19680426,3,309,54.0,139,1,0,1,1,0,1,0,0,0,0,1
1544,19680426,3,309,54.0,246,1,0,0,0,0,1,0,1,1,1,0
1545,19750805,2,310,47.0,103,1,0,0,0,1,0,0,1,1,0,0
1546,19750805,2,310,47.0,25,1,0,0,0,1,0,1,0,0,0,0
1547,19750805,2,310,47.0,72,1,0,1,0,0,0,0,0,0,1,1
1548,19750805,2,310,47.0,7,1,0,0,0,0,0,0,0,0,1,0
1549,19750805,2,310,47.0,142,1,0,1,1,0,0,1,0,0,1,0
1550,19540425,4,311,68.0,24,1,0,0,0,1,1,0,0,0,0,0
1551,19540425,4,311,68.0,209,1,0,0,1,0,1,0,0,0,1,1
1552,19540425,4,311,68.0,49,1,0,1,1,0,0,0,0,1,0,0
1553,19540425,4,311,68.0,172,1,0,1,0,0,1,0,0,1,1,0
1554,19540425,4,311,68.0,191,1,0,0,1,1,0,1,0,1,0,0
1555,19980909,1,312,24.0,32,1,0,0,0,0,1,0,0,1,0,0
1556,19980909,1,312,24.0,163,1,0,1,0,1,0,0,0,1,0,1
1557,19980909,1,312,24.0,84,1,0,0,1,0,0,1,1,0,0,0
1558,19980909,1,312,24.0,26,1,0,0,0,1,0,0,1,0,0,0
1559,19980909,1,312,24.0,144,1,0,1,1,0,0,0,1,1,0,0
1560,19990509,4,313,23.0,141,1,0,1,1,0,0,1,0,1,0,0
1561,19990509,4,313,23.0,222,1,0,0,0,1,1,1,0,0,1,0
1562,19990509,4,313,23.0,110,1,0,0,0,0,1,1,0,1,0,0
1563,19990509,4,313,23.0,35,1,0,0,0,0,0,1,1,0,0,0
1564,19990509,4,313,23.0,105,1,0,0,0,1,0,0,1,0,0,1
1565,19910330,5,314,31.0,235,1,0,0,0,1,0,1,0,0,1,1
1566,19910330,5,314,31.0,131,1,0,1,1,1,0,0,1,0,0,0
1567,19910330,5,314,31.0,61,1,0,1,0,0,1,0,0,0,1,0
1568,19910330,5,314,31.0,172,1,0,1,0,0,1,0,0,1,1,0
1569,19910330,5,314,31.0,137,1,0,1,1,0,1,0,0,1,0,0
1570,19620826,2,315,60.0,196,1,0,0,1,1,0,0,1,0,0,1
1571,19620826,2,315,60.0,208,1,0,0,1,0,1,0,0,1,0,1
1572,19620826,2,315,60.0,17,1,0,0,1,1,0,0,0,0,0,0
1573,19620826,2,315,60.0,109,1,0,0,0,0,1,1,1,0,0,0
1574,19620826,2,315,60.0,207,1,0,0,1,0,1,0,0,1,1,0
1575,19740506,2,316,48.0,105,1,0,0,0,1,0,0,1,0,0,1
1576,19740506,2,316,48.0,144,1,0,1,1,0,0,0,1,1,0,0
1577,19740506,2,316,48.0,70,1,0,1,0,0,0,0,0,1,1,0
1578,19740506,2,316,48.0,81,1,0,0,1,0,1,0,0,1,0,0
1579,19740506,2,316,48.0,38,1,0,0,0,0,0,1,0,0,0,1
1580,19890701,1,317,33.0,9,1,0,1,1,0,0,0,0,0,0,0
1581,19890701,1,317,33.0,66,1,0,1,0,0,0,1,0,0,0,1
1582,19890701,1,317,33.0,250,1,0,0,0,0,0,1,1,1,1,0
1583,19890701,1,317,33.0,58,1,0,1,0,0,1,1,0,0,0,0
1584,19890701,1,317,33.0,34,1,0,0,0,0,1,0,0,0,0,1
1585,19641113,2,318,58.0,55,1,0,1,0,1,0,0,0,1,0,0
1586,19641113,2,318,58.0,154,1,0,1,0,1,1,0,0,0,0,1
1587,19641113,2,318,58.0,10,1,0,1,0,1,0,0,0,0,0,0
1588,19641113,2,318,58.0,91,1,0,0,1,0,0,0,0,1,1,0
1589,19641113,2,318,58.0,64,1,0,1,0,0,0,1,0,1,0,0
1590,19551013,3,319,67.0,143,1,0,1,1,0,0,1,0,0,0,1
1591,19551013,3,319,67.0,238,1,0,0,0,1,0,0,1,0,1,1
1592,19551013,3,319,67.0,213,1,0,0,1,0,0,1,0,1,1,0
1593,19551013,3,319,67.0,124,1,0,0,0,0,0,1,0,0,1,1
1594,19551013,3,319,67.0,7,1,0,0,0,0,0,0,0,0,1,0
1595,19910501,5,320,31.0,7,1,0,0,0,0,0,0,0,0,1,0
1596,19910501,5,320,31.0,249,1,0,0,0,0,1,0,0,1,1,1
1597,19910501,5,320,31.0,63,1,0,1,0,0,0,1,1,0,0,0
1598,19910501,5,320,31.0,118,1,0,0,0,0,1,0,0,0,1,1
1599,19910501,5,320,31.0,135,1,0,1,1,0,1,1,0,0,0,0
1600,19550311,1,321,67.0,85,1,0,0,1,0,0,1,0,1,0,0
1601,19550311,1,321,67.0,78,1,0,0,1,1,0,0,0,0,0,1
1602,19550311,1,321,67.0,108,1,0,0,0,1,0,0,0,0,1,1
1603,19550311,1,321,67.0,139,1,0,1,1,0,1,0,0,0,0,1
1604,19550311,1,321,67.0,146,1,0,1,1,0,0,0,1,0,0,1
1605,19490519,4,322,73.0,224,1,0,0,0,1,1,0,1,1,0,0
1606,19490519,4,322,73.0,129,1,0,1,1,1,1,0,0,0,0,0
1607,19490519,4,322,73.0,14,1,0,1,0,0,0,0,0,1,0,0
1608,19490519,4,322,73.0,67,1,0,1,0,0,0,0,1,1,0,0
1609,19490519,4,322,73.0,155,1,0,1,0,1,0,1,1,0,0,0
1610,19510726,2,323,71.0,222,1,0,0,0,1,1,1,0,0,1,0
1611,19510726,2,323,71.0,144,1,0,1,1,0,0,0,1,1,0,0
1612,19510726,2,323,71.0,107,1,0,0,0,1,0,0,0,1,0,1
1613,19510726,2,323,71.0,158,1,0,1,0,1,0,1,0,0,0,1
1614,19510726,2,323,71.0,116,1,0,0,0,0,1,0,0,1,1,0
1615,19560827,2,324,66.0,140,1,0,1,1,0,0,1,1,0,0,0
1616,19560827,2,324,66.0,113,1,0,0,0,0,1,0,1,1,0,0
1617,19560827,2,324,66.0,124,1,0,0,0,0,0,1,0,0,1,1
1618,19560827,2,324,66.0,226,1,0,0,0,1,1,0,1,0,0,1
1619,19560827,2,324,66.0,169,1,0,1,0,0,1,0,1,1,0,0
1620,19910510,3,325,31.0,200,1,0,0,1,0,1,1,1,0,0,0
1621,19910510,3,325,31.0,169,1,0,1,0,0,1,0,1,1,0,0
1622,19910510,3,325,31.0,47,1,0,1,1,0,0,1,0,0,0,0
1623,19910510,3,325,31.0,250,1,0,0,0,0,0,1,1,1,1,0
1624,19910510,3,325,31.0,140,1,0,1,1,0,0,1,1,0,0,0
1625,19741111,3,326,48.0,169,1,0,1,0,0,1,0,1,1,0,0
1626,19741111,3,326,48.0,227,1,0,0,0,1,1,0,0,1,1,0
1627,19741111,3,326,48.0,77,1,0,0,1,1,0,0,0,0,1,0
1628,19741111,3,326,48.0,241,1,0,0,0,0,1,1,1,0,1,0
1629,19741111,3,326,48.0,247,1,0,0,0,0,1,0,1,1,0,1
1630,20010507,2,327,21.0,89,1,0,0,1,0,0,0,1,0,1,0
1631,20010507,2,327,21.0,45,1,0,1,1,1,0,0,0,0,0,0
1632,20010507,2,327,21.0,9,1,0,1,1,0,0,0,0,0,0,0
1633,20010507,2,327,21.0,208,1,0,0,1,0,1,0,0,1,0,1
1634,20010507,2,327,21.0,3,1,0,0,0,0,1,0,0,0,0,0
1635,19730811,1,328,49.0,0,1,0,1,0,0,0,0,0,0,0,0
1636,19730811,1,328,49.0,155,1,0,1,0,1,0,1,1,0,0,0
1637,19730811,1,328,49.0,231,1,0,0,0,1,0,1,1,0,1,0
1638,19730811,1,328,49.0,200,1,0,0,1,0,1,1,1,0,0,0
1639,19730811,1,328,49.0,38,1,0,0,0,0,0,1,0,0,0,1
1640,19551027,2,329,67.0,197,1,0,0,1,1,0,0,0,1,1,0
1641,19551027,2,329,67.0,252,1,0,0,0,0,0,1,1,0,1,1
1642,19551027,2,329,67.0,111,1,0,0,0,0,1,1,0,0,1,0
1643,19551027,2,329,67.0,62,1,0,1,0,0,1,0,0,0,0,1
1644,19551027,2,329,67.0,156,1,0,1,0,1,0,1,0,1,0,0
1645,19930604,4,330,29.0,38,1,0,0,0,0,0,1,0,0,0,1
1646,19930604,4,330,29.0,205,1,0,0,1,0,1,0,1,0,1,0
1647,19930604,4,330,29.0,56,1,0,1,0,1,0,0,0,0,1,0
1648,19930604,4,330,29.0,187,1,0,0,1,1,1,0,0,1,0,0
1649,19930604,4,330,29.0,57,1,0,1,0,1,0,0,0,0,0,1
1650,19760721,2,331,46.0,134,1,0,1,1,1,0,0,0,0,0,1
1651,19760721,2,331,46.0,88,1,0,0,1,0,0,0,1,1,0,0
1652,19760721,2,331,46.0,195,1,0,0,1,1,0,0,1,0,1,0
1653,19760721,2,331,46.0,216,1,0,0,1,0,0,0,1,1,1,0
1654,19760721,2,331,46.0,12,1,0,1,0,0,0,1,0,0,0,0
1655,19820420,1,332,40.0,168,1,0,1,0,0,1,1,0,0,0,1
1656,19820420,1,332,40.0,152,1,0,1,0,1,1,0,0,1,0,0
1657,19820420,1,332,40.0,176,1,0,1,0,0,0,1,1,0,1,0
1658,19820420,1,332,40.0,148,1,0,1,1,0,0,0,0,1,0,1
1659,19820420,1,332,40.0,13,1,0,1,0,0,0,0,1,0,0,0
1660,19570401,3,333,65.0,132,1,0,1,1,1,0,0,0,1,0,0
1661,19570401,3,333,65.0,98,1,0,0,0,1,1,0,0,0,0,1
1662,19570401,3,333,65.0,245,1,0,0,0,0,1,1,0,0,1,1
1663,19570401,3,333,65.0,103,1,0,0,0,1,0,0,1,1,0,0
1664,19570401,3,333,65.0,52,1,0,1,0,1,1,0,0,0,0,0
1665,19800410,1,334,42.0,21,1,0,0,1,0,0,0,0,1,0,0
1666,19800410,1,334,42.0,190,1,0,0,1,1,0,1,1,0,0,0
1667,19800410,1,334,42.0,128,1,0,0,0,0,0,0,0,1,1,1
1668,19800410,1,334,42.0,68,1,0,1,0,0,0,0,1,0,1,0
1669,19800410,1,334,42.0,251,1,0,0,0,0,0,1,1,1,0,1
1670,19580216,3,335,64.0,229,1,0,0,0,1,1,0,0,0,1,1
1671,19580216,3,335,64.0,58,1,0,1,0,0,1,1,0,0,0,0
1672,19580216,3,335,64.0,223,1,0,0,0,1,1,1,0,0,0,1
1673,19580216,3,335,64.0,32,1,0,0,0,0,1,0,0,1,0,0
1674,19580216,3,335,64.0,140,1,0,1,1,0,0,1,1,0,0,0
1675,19831108,1,336,39.0,19,1,0,0,1,0,0,1,0,0,0,0
1676,19831108,1,336,39.0,148,1,0,1,1,0,0,0,0,1,0,1
1677,19831108,1,336,39.0,199,1,0,0,1,1,0,0,0,0,1,1
1678,19831108,1,336,39.0,77,1,0,0,1,1,0,0,0,0,1,0
1679,19831108,1,336,39.0,209,1,0,0,1,0,1,0,0,0,1,1
1680,19790904,4,337,43.0,21,1,0,0,1,0,0,0,0,1,0,0
1681,19790904,4,337,43.0,57,1,0,1,0,1,0,0,0,0,0,1
1682,19790904,4,337,43.0,154,1,0,1,0,1,1,0,0,0,0,1
1683,19790904,4,337,43.0,56,1,0,1,0,1,0,0,0,0,1,0
1684,19790904,4,337,43.0,164,1,0,1,0,1,0,0,0,0,1,1
1685,19661119,2,338,56.0,241,1,0,0,0,0,1,1,1,0,1,0
1686,19661119,2,338,56.0,123,1,0,0,0,0,0,1,0,1,0,1
1687,19661119,2,338,56.0,146,1,0,1,1,0,0,0,1,0,0,1
1688,19661119,2,338,56.0,72,1,0,1,0,0,0,0,0,0,1,1
1689,19661119,2,338,56.0,106,1,0,0,0,1,0,0,0,1,1,0
1690,19510404,2,339,71.0,182,1,0,1,0,0,0,0,1,1,0,1
1691,19510404,2,339,71.0,244,1,0,0,0,0,1,1,0,1,0,1
1692,19510404,2,339,71.0,181,1,0,1,0,0,0,0,1,1,1,0
1693,19510404,2,339,71.0,137,1,0,1,1,0,1,0,0,1,0,0
1694,19510404,2,339,71.0,120,1,0,0,0,0,0,1,1,0,1,0
1695,19871208,1,340,35.0,180,1,0,1,0,0,0,1,0,0,1,1
1696,19871208,1,340,35.0,163,1,0,1,0,1,0,0,0,1,0,1
1697,19871208,1,340,35.0,56,1,0,1,0,1,0,0,0,0,1,0
1698,19871208,1,340,35.0,123,1,0,0,0,0,0,1,0,1,0,1
1699,19871208,1,340,35.0,59,1,0,1,0,0,1,0,1,0,0,0
1700,19650209,1,341,57.0,122,1,0,0,0,0,0,1,0,1,1,0
1701,19650209,1,341,57.0,160,1,0,1,0,1,0,0,1,0,1,0
1702,19650209,1,341,57.0,137,1,0,1,1,0,1,0,0,1,0,0
1703,19650209,1,341,57.0,69,1,0,1,0,0,0,0,1,0,0,1
1704,19650209,1,341,57.0,245,1,0,0,0,0,1,1,0,0,1,1
1705,20010206,2,342,21.0,213,1,0,0,1,0,0,1,0,1,1,0
1706,20010206,2,342,21.0,120,1,0,0,0,0,0,1,1,0,1,0
1707,20010206,2,342,21.0,22,1,0,0,1,0,0,0,0,0,1,0
1708,20010206,2,342,21.0,159,1,0,1,0,1,0,0,1,1,0,0
1709,20010206,2,342,21.0,12,1,0,1,0,0,0,1,0,0,0,0
1710,19691227,2,343,53.0,180,1,0,1,0,0,0,1,0,0,1,1
1711,19691227,2,343,53.0,105,1,0,0,0,1,0,0,1,0,0,1
1712,19691227,2,343,53.0,2,1,0,0,0,1,0,0,0,0,0,0
1713,19691227,2,343,53.0,55,1,0,1,0,1,0,0,0,1,0,0
1714,19691227,2,343,53.0,107,1,0,0,0,1,0,0,0,1,0,1
1715,19910626,4,344,31.0,15,1,0,1,0,0,0,0,0,0,1,0
1716,19910626,4,344,31.0,154,1,0,1,0,1,1,0,0,0,0,1
1717,19910626,4,344,31.0,79,1,0,0,1,0,1,1,0,0,0,0
1718,19910626,4,344,31.0,242,1,0,0,0,0,1,1,1,0,0,1
1719,19910626,4,344,31.0,191,1,0,0,1,1,0,1,0,1,0,0
1720,19671207,2,345,55.0,99,1,0,0,0,1,0,1,1,0,0,0
1721,19671207,2,345,55.0,121,1,0,0,0,0,0,1,1,0,0,1
1722,19671207,2,345,55.0,229,1,0,0,0,1,1,0,0,0,1,1
1723,19671207,2,345,55.0,219,1,0,0,1,0,0,0,0,1,1,1
1724,19671207,2,345,55.0,88,1,0,0,1,0,0,0,1,1,0,0
1725,19900704,4,346,32.0,214,1,0,0,1,0,0,1,0,1,0,1
1726,19900704,4,346,32.0,235,1,0,0,0,1,0,1,0,0,1,1
1727,19900704,4,346,32.0,179,1,0,1,0,0,0,1,0,1,0,1
1728,19900704,4,346,32.0,24,1,0,0,0,1,1,0,0,0,0,0
1729,19900704,4,346,32.0,43,1,0,0,0,0,0,0,0,1,0,1
1730,19560112,1,347,66.0,97,1,0,0,0,1,1,0,0,0,1,0
1731,19560112,1,347,66.0,130,1,0,1,1,1,0,1,0,0,0,0
1732,19560112,1,347,66.0,66,1,0,1,0,0,0,1,0,0,0,1
1733,19560112,1,347,66.0,1,1,0,0,1,0,0,0,0,0,0,0
1734,19560112,1,347,66.0,145,1,0,1,1,0,0,0,1,0,1,0
1735,19590929,2,348,63.0,23,1,0,0,1,0,0,0,0,0,0,1
1736,19590929,2,348,63.0,170,1,0,1,0,0,1,0,1,0,1,0
1737,19590929,2,348,63.0,180,1,0,1,0,0,0,1,0,0,1,1
1738,19590929,2,348,63.0,18,1,0,0,1,0,1,0,0,0,0,0
1739,19590929,2,348,63.0,235,1,0,0,0,1,0,1,0,0,1,1
1740,19950310,1,349,27.0,161,1,0,1,0,1,0,0,1,0,0,1
1741,19950310,1,349,27.0,162,1,0,1,0,1,0,0,0,1,1,0
1742,19950310,1,349,27.0,133,1,0,1,1,1,0,0,0,0,1,0
1743,19950310,1,349,27.0,176,1,0,1,0,0,0,1,1,0,1,0
1744,19950310,1,349,27.0,4,1,0,0,0,0,0,1,0,0,0,0
1745,19600401,1,350,62.0,23,1,0,0,1,0,0,0,0,0,0,1
1746,19600401,1,350,62.0,44,1,0,0,0,0,0,0,0,0,1,1
1747,19600401,1,350,62.0,37,1,0,0,0,0,0,1,0,0,1,0
1748,19600401,1,350,62.0,55,1,0,1,0,1,0,0,0,1,0,0
1749,19600401,1,350,62.0,31,1,0,0,0,0,1,0,1,0,0,0
1750,19870529,2,351,35.0,155,1,0,1,0,1,0,1,1,0,0,0
1751,19870529,2,351,35.0,235,1,0,0,0,1,0,1,0,0,1,1
1752,19870529,2,351,35.0,215,1,0,0,1,0,0,1,0,0,1,1
1753,19870529,2,351,35.0,33,1,0,0,0,0,1,0,0,0,1,0
1754,19870529,2,351,35.0,18,1,0,0,1,0,1,0,0,0,0,0
1755,19780405,1,352,44.0,96,1,0,0,0,1,1,0,0,1,0,0
1756,19780405,1,352,44.0,53,1,0,1,0,1,0,1,0,0,0,0
1757,19780405,1,352,44.0,217,1,0,0,1,0,0,0,1,1,0,1
1758,19780405,1,352,44.0,70,1,0,1,0,0,0,0,0,1,1,0
1759,19780405,1,352,44.0,151,1,0,1,0,1,1,0,1,0,0,0
1760,19870228,1,353,35.0,72,1,0,1,0,0,0,0,0,0,1,1
1761,19870228,1,353,35.0,168,1,0,1,0,0,1,1,0,0,0,1
1762,19870228,1,353,35.0,253,1,0,0,0,0,0,1,0,1,1,1
1763,19870228,1,353,35.0,161,1,0,1,0,1,0,0,1,0,0,1
1764,19870228,1,353,35.0,149,1,0,1,1,0,0,0,0,0,1,1
1765,19611114,2,354,61.0,161,1,0,1,0,1,0,0,1,0,0,1
1766,19611114,2,354,61.0,70,1,0,1,0,0,0,0,0,1,1,0
1767,19611114,2,354,61.0,58,1,0,1,0,0,1,1,0,0,0,0
1768,19611114,2,354,61.0,85,1,0,0,1,0,0,1,0,1,0,0
1769,19611114,2,354,61.0,147,1,0,1,1,0,0,0,0,1,1,0
1770,19931013,2,355,29.0,166,1,0,1,0,0,1,1,0,1,0,0
1771,19931013,2,355,29.0,129,1,0,1,1,1,1,0,0,0,0,0
1772,19931013,2,355,29.0,3,1,0,0,0,0,1,0,0,0,0,0
1773,19931013,2,355,29.0,174,1,0,1,0,0,1,0,0,0,1,1
1774,19931013,2,355,29.0,125,1,0,0,0,0,0,0,1,1,1,0
1775,20021211,1,356,20.0,236,1,0,0,0,1,0,0,1,1,1,0
1776,20021211,1,356,20.0,89,1,0,0,1,0,0,0,1,0,1,0
1777,20021211,1,356,20.0,119,1,0,0,0,0,0,1,1,1,0,0
1778,20021211,1,356,20.0,115,1,0,0,0,0,1,0,1,0,0,1
1779,20021211,1,356,20.0,138,1,0,1,1,0,1,0,0,0,1,0
1780,19580714,3,357,64.0,245,1,0,0,0,0,1,1,0,0,1,1
1781,19580714,3,357,64.0,162,1,0,1,0,1,0,0,0,1,1,0
1782,19580714,3,357,64.0,204,1,0,0,1,0,1,0,1,1,0,0
1783,19580714,3,357,64.0,205,1,0,0,1,0,1,0,1,0,1,0
1784,19580714,3,357,64.0,4,1,0,0,0,0,0,1,0,0,0,0
1785,19970425,3,358,25.0,5,1,0,0,0,0,0,0,1,0,0,0
1786,19970425,3,358,25.0,131,1,0,1,1,1,0,0,1,0,0,0
1787,19970425,3,358,25.0,51,1,0,1,1,0,0,0,0,0,0,1
1788,19970425,3,358,25.0,249,1,0,0,0,0,1,0,0,1,1,1
1789,19970425,3,358,25.0,26,1,0,0,0,1,0,0,1,0,0,0
1790,19730916,1,359,49.0,145,1,0,1,1,0,0,0,1,0,1,0
1791,19730916,1,359,49.0,154,1,0,1,0,1,1,0,0,0,0,1
1792,19730916,1,359,49.0,186,1,0,0,1,1,1,0,1,0,0,0
1793,19730916,1,359,49.0,222,1,0,0,0,1,1,1,0,0,1,0
1794,19730916,1,359,49.0,87,1,0,0,1,0,0,1,0,0,0,1
1795,19690819,1,360,53.0,98,1,0,0,0,1,1,0,0,0,0,1
1796,19690819,1,360,53.0,214,1,0,0,1,0,0,1,0,1,0,1
1797,19690819,1,360,53.0,59,1,0,1,0,0,1,0,1,0,0,0
1798,19690819,1,360,53.0,45,1,0,1,1,1,0,0,0,0,0,0
1799,19690819,1,360,53.0,110,1,0,0,0,0,1,1,0,1,0,0
1800,19831013,4,361,39.0,188,1,0,0,1,1,1,0,0,0,1,0
1801,19831013,4,361,39.0,54,1,0,1,0,1,0,0,1,0,0,0
1802,19831013,4,361,39.0,86,1,0,0,1,0,0,1,0,0,1,0
1803,19831013,4,361,39.0,36,1,0,0,0,0,0,1,0,1,0,0
1804,19831013,4,361,39.0,114,1,0,0,0,0,1,0,1,0,1,0
